3,41,56.127,+,22,2,56.63,398675.514
3,44,6.859,+,22,7,26.60,398541.385
3,46,17.805,+,22,11,50.20,398406.100
3,48,28.965,+,22,16,7.38,398269.660
3,50,40.337,+,22,20,18.10,398132.063
3,52,51.918,+,22,24,22.33,397993.308
3,55,3.707,+,22,28,20.01,397853.397
3,57,15.703,+,22,32,11.13,397712.328
3,59,27.902,+,22,35,55.63,397570.102
4,1,40.303,+,22,39,33.47,397426.718
4,3,52.905,+,22,43,4.63,397282.177
4,6,5.703,+,22,46,29.06,397136.478
4,8,18.698,+,22,49,46.73,396989.622
4,10,31.885,+,22,52,57.60,396841.610
4,12,45.264,+,22,56,1.63,396692.441
4,14,58.831,+,22,58,58.80,396542.117
4,17,12.584,+,23,1,49.06,396390.639
4,19,26.520,+,23,4,32.38,396238.006
4,21,40.638,+,23,7,8.72,396084.221
4,23,54.934,+,23,9,38.06,395929.284
4,26,9.405,+,23,12,0.37,395773.196
4,28,24.050,+,23,14,15.60,395615.960
4,30,38.864,+,23,16,23.74,395457.576
4,32,53.847,+,23,18,24.74,395298.046
4,35,8.994,+,23,20,18.58,395137.372
4,37,24.302,+,23,22,5.23,394975.557
4,39,39.770,+,23,23,44.66,394812.601
4,41,55.393,+,23,25,16.85,394648.509
4,44,11.169,+,23,26,41.76,394483.281
4,46,27.095,+,23,27,59.36,394316.921
4,48,43.168,+,23,29,9.64,394149.431
4,50,59.384,+,23,30,12.57,393980.815
4,53,15.741,+,23,31,8.12,393811.075
4,55,32.235,+,23,31,56.26,393640.216
4,57,48.863,+,23,32,36.98,393468.240
5,0,5.622,+,23,33,10.25,393295.150
5,2,22.509,+,23,33,36.06,393120.952
5,4,39.519,+,23,33,54.37,392945.650
5,6,56.651,+,23,34,5.17,392769.246
5,9,13.900,+,23,34,8.43,392591.746
5,11,31.264,+,23,34,4.15,392413.155
5,13,48.738,+,23,33,52.30,392233.478
5,16,6.320,+,23,33,32.86,392052.718
5,18,24.006,+,23,33,5.82,391870.883
5,20,41.793,+,23,32,31.15,391687.977
5,22,59.676,+,23,31,48.86,391504.006
5,25,17.654,+,23,30,58.92,391318.975
5,27,35.721,+,23,30,1.31,391132.892
5,29,53.876,+,23,28,56.03,390945.763
5,32,12.114,+,23,27,43.06,390757.594
5,34,30.432,+,23,26,22.40,390568.391
5,36,48.826,+,23,24,54.02,390378.163
5,39,7.293,+,23,23,17.93,390186.916
5,41,25.830,+,23,21,34.12,389994.658
5,43,44.433,+,23,19,42.56,389801.397
5,46,3.098,+,23,17,43.27,389607.141
5,48,21.823,+,23,15,36.23,389411.898
5,50,40.604,+,23,13,21.43,389215.677
5,52,59.436,+,23,10,58.88,389018.486
5,55,18.318,+,23,8,28.57,388820.335
5,57,37.246,+,23,5,50.49,388621.233
5,59,56.215,+,23,3,4.65,388421.189
6,2,15.224,+,23,0,11.04,388220.213
6,4,34.268,+,22,57,9.66,388018.316
6,6,53.344,+,22,54,0.52,387815.508
6,9,12.450,+,22,50,43.61,387611.799
6,11,31.581,+,22,47,18.93,387407.201
6,13,50.735,+,22,43,46.50,387201.724
6,16,9.908,+,22,40,6.31,386995.381
6,18,29.098,+,22,36,18.37,386788.182
6,20,48.301,+,22,32,22.68,386580.140
6,23,7.514,+,22,28,19.25,386371.267
6,25,26.734,+,22,24,8.09,386161.576
6,27,45.959,+,22,19,49.21,385951.080
6,30,5.184,+,22,15,22.62,385739.792
6,32,24.408,+,22,10,48.31,385527.725
6,34,43.628,+,22,6,6.32,385314.893
6,37,2.840,+,22,1,16.64,385101.310
6,39,22.042,+,21,56,19.30,384886.991
6,41,41.232,+,21,51,14.29,384671.950
6,44,0.406,+,21,46,1.65,384456.202
6,46,19.562,+,21,40,41.38,384239.762
6,48,38.697,+,21,35,13.49,384022.646
6,50,57.810,+,21,29,38.01,383804.870
6,53,16.896,+,21,23,54.96,383586.450
6,55,35.956,+,21,18,4.35,383367.402
6,57,54.985,+,21,12,6.20,383147.743
7,0,13.981,+,21,6,0.53,382927.491
7,2,32.943,+,20,59,47.36,382706.661
7,4,51.869,+,20,53,26.71,382485.273
7,7,10.755,+,20,46,58.61,382263.344
7,9,29.601,+,20,40,23.08,382040.893
7,11,48.404,+,20,33,40.15,381817.937
7,14,7.162,+,20,26,49.83,381594.496
7,16,25.874,+,20,19,52.16,381370.589
7,18,44.538,+,20,12,47.16,381146.236
7,21,3.153,+,20,5,34.85,380921.456
7,23,21.715,+,19,58,15.28,380696.270
7,25,40.225,+,19,50,48.46,380470.697
7,27,58.681,+,19,43,14.43,380244.759
7,30,17.081,+,19,35,33.21,380018.477
7,32,35.423,+,19,27,44.84,379791.871
7,34,53.708,+,19,19,49.35,379564.965
7,37,11.933,+,19,11,46.78,379337.778
7,39,30.097,+,19,3,37.15,379110.335
7,41,48.200,+,18,55,20.50,378882.657
7,44,6.241,+,18,46,56.87,378654.767
7,46,24.218,+,18,38,26.30,378426.688
7,48,42.130,+,18,29,48.81,378198.444
7,50,59.978,+,18,21,4.45,377970.058
7,53,17.761,+,18,12,13.26,377741.555
7,55,35.477,+,18,3,15.27,377512.959
7,57,53.126,+,17,54,10.53,377284.294
8,0,10.709,+,17,44,59.08,377055.585
8,2,28.224,+,17,35,40.95,376826.858
8,4,45.671,+,17,26,16.19,376598.137
8,7,3.050,+,17,16,44.85,376369.449
8,9,20.361,+,17,7,6.96,376140.820
8,11,37.605,+,16,57,22.57,375912.276
8,13,54.780,+,16,47,31.73,375683.843
8,16,11.887,+,16,37,34.48,375455.548
8,18,28.926,+,16,27,30.87,375227.419
8,20,45.898,+,16,17,20.95,374999.483
8,23,2.802,+,16,7,4.76,374771.766
8,25,19.639,+,15,56,42.35,374544.298
8,27,36.410,+,15,46,13.78,374317.107
8,29,53.115,+,15,35,39.09,374090.220
8,32,9.755,+,15,24,58.33,373863.666
8,34,26.330,+,15,14,11.57,373637.474
8,36,42.841,+,15,3,18.84,373411.674
8,38,59.289,+,14,52,20.20,373186.294
8,41,15.675,+,14,41,15.71,372961.364
8,43,31.999,+,14,30,5.42,372736.914
8,45,48.264,+,14,18,49.39,372512.974
8,48,4.469,+,14,7,27.67,372289.573
8,50,20.616,+,13,56,0.32,372066.743
8,52,36.706,+,13,44,27.39,371844.514
8,54,52.740,+,13,32,48.96,371622.916
8,57,8.720,+,13,21,5.06,371401.981
8,59,24.648,+,13,9,15.78,371181.740
9,1,40.524,+,12,57,21.15,370962.225
9,3,56.350,+,12,45,21.26,370743.465
9,6,12.128,+,12,33,16.15,370525.494
9,8,27.859,+,12,21,5.89,370308.344
9,10,43.546,+,12,8,50.55,370092.045
9,12,59.189,+,11,56,30.19,369876.631
9,15,14.791,+,11,44,4.87,369662.133
9,17,30.353,+,11,31,34.66,369448.584
9,19,45.879,+,11,18,59.62,369236.017
9,22,1.368,+,11,6,19.83,369024.463
9,24,16.824,+,10,53,35.35,368813.957
9,26,32.249,+,10,40,46.24,368604.530
9,28,47.645,+,10,27,52.59,368396.216
9,31,3.013,+,10,14,54.45,368189.047
9,33,18.357,+,10,1,51.90,367983.058
9,35,33.679,+,9,48,45.01,367778.280
9,37,48.980,+,9,35,33.85,367574.748
9,40,4.264,+,9,22,18.50,367372.494
9,42,19.533,+,9,8,59.03,367171.552
9,44,34.788,+,8,55,35.51,366971.955
9,46,50.034,+,8,42,8.01,366773.737
9,49,5.272,+,8,28,36.62,366576.932
9,51,20.505,+,8,15,1.42,366381.572
9,53,35.735,+,8,1,22.46,366187.690
9,55,50.966,+,7,47,39.85,365995.322
9,58,6.200,+,7,33,53.64,365804.499
10,0,21.439,+,7,20,3.93,365615.256
10,2,36.688,+,7,6,10.80,365427.626
10,4,51.948,+,6,52,14.31,365241.642
10,7,7.222,+,6,38,14.57,365057.337
10,9,22.513,+,6,24,11.64,364874.744
10,11,37.825,+,6,10,5.61,364693.898
10,13,53.160,+,5,55,56.57,364514.830
10,16,8.521,+,5,41,44.59,364337.574
10,18,23.911,+,5,27,29.77,364162.163
10,20,39.333,+,5,13,12.19,363988.629
10,22,54.791,+,4,58,51.94,363817.005
10,25,10.287,+,4,44,29.10,363647.323
10,27,25.825,+,4,30,3.76,363479.617
10,29,41.407,+,4,15,36.02,363313.917
10,31,57.037,+,4,1,5.95,363150.257
10,34,12.719,+,3,46,33.66,362988.667
10,36,28.454,+,3,31,59.22,362829.180
10,38,44.247,+,3,17,22.74,362671.828
10,41,0.101,+,3,2,44.30,362516.640
10,43,16.018,+,2,48,4.00,362363.649
10,45,32.003,+,2,33,21.93,362212.886
10,47,48.058,+,2,18,38.19,362064.380
10,50,4.186,+,2,3,52.87,361918.162
10,52,20.392,+,1,49,6.07,361774.263
10,54,36.678,+,1,34,17.87,361632.712
10,56,53.047,+,1,19,28.39,361493.538
10,59,9.503,+,1,4,37.71,361356.771
11,1,26.049,+,0,49,45.94,361222.440
11,3,42.689,+,0,34,53.18,361090.573
11,5,59.425,+,0,19,59.51,360961.199
11,8,16.262,+,0,5,5.05,360834.345
11,10,33.201,-,0,9,50.10,360710.040
11,12,50.247,-,0,24,45.85,360588.310
11,15,7.403,-,0,39,42.09,360469.183
11,17,24.671,-,0,54,38.72,360352.685
11,19,42.056,-,1,9,35.64,360238.841
11,21,59.561,-,1,24,32.74,360127.679
11,24,17.188,-,1,39,29.92,360019.222
11,26,34.940,-,1,54,27.07,359913.497
11,28,52.822,-,2,9,24.10,359810.527
11,31,10.836,-,2,24,20.88,359710.336
11,33,28.986,-,2,39,17.32,359612.949
11,35,47.274,-,2,54,13.31,359518.388
11,38,5.703,-,3,9,8.75,359426.676
11,40,24.277,-,3,24,3.52,359337.835
11,42,42.998,-,3,38,57.51,359251.888
11,45,1.870,-,3,53,50.62,359168.854
11,47,20.895,-,4,8,42.75,359088.756
11,49,40.077,-,4,23,33.77,359011.612
11,51,59.418,-,4,38,23.58,358937.443
11,54,18.922,-,4,53,12.06,358866.269
11,56,38.590,-,5,7,59.12,358798.107
11,58,58.426,-,5,22,44.64,358732.976
12,1,18.432,-,5,37,28.50,358670.893
12,3,38.611,-,5,52,10.59,358611.876
12,5,58.966,-,6,6,50.81,358555.940
12,8,19.500,-,6,21,29.04,358503.102
12,10,40.214,-,6,36,5.17,358453.377
12,13,1.111,-,6,50,39.08,358406.779
12,15,22.194,-,7,5,10.66,358363.324
12,17,43.465,-,7,19,39.81,358323.023
12,20,4.926,-,7,34,6.40,358285.890
12,22,26.579,-,7,48,30.33,358251.938
12,24,48.427,-,8,2,51.47,358221.177
12,27,10.472,-,8,17,9.73,358193.620
12,29,32.715,-,8,31,24.97,358169.275
12,31,55.159,-,8,45,37.10,358148.154
12,34,17.805,-,8,59,45.99,358130.265
12,36,40.656,-,9,13,51.53,358115.617
12,39,3.712,-,9,27,53.62,358104.218
12,41,26.976,-,9,41,52.13,358096.074
12,43,50.449,-,9,55,46.95,358091.192
12,46,14.132,-,10,9,37.97,358089.579
12,48,38.028,-,10,23,25.08,358091.238
12,51,2.136,-,10,37,8.16,358096.176
12,53,26.459,-,10,50,47.10,358104.395
12,55,50.997,-,11,4,21.79,358115.899
12,58,15.751,-,11,17,52.11,358130.690
13,0,40.723,-,11,31,17.96,358148.770
13,3,5.913,-,11,44,39.23,358170.141
13,5,31.321,-,11,57,55.79,358194.803
13,7,56.949,-,12,11,7.55,358222.755
13,10,22.796,-,12,24,14.39,358253.996
13,12,48.864,-,12,37,16.20,358288.526
13,15,15.152,-,12,50,12.87,358326.342
13,17,41.661,-,13,3,4.29,358367.441
13,20,8.390,-,13,15,50.36,358411.819
13,22,35.339,-,13,28,30.97,358459.472
13,25,2.509,-,13,41,6.00,358510.395
13,27,29.899,-,13,53,35.36,358564.582
13,29,57.509,-,14,5,58.94,358622.028
13,32,25.337,-,14,18,16.63,358682.724
13,34,53.384,-,14,30,28.34,358746.664
13,37,21.648,-,14,42,33.94,358813.839
13,39,50.129,-,14,54,33.35,358884.240
13,42,18.825,-,15,6,26.46,358957.858
13,44,47.735,-,15,18,13.18,359034.681
13,47,16.859,-,15,29,53.39,359114.699
13,49,46.193,-,15,41,27.01,359197.901
13,52,15.738,-,15,52,53.93,359284.273
13,54,45.491,-,16,4,14.06,359373.804
13,57,15.450,-,16,15,27.30,359466.479
13,59,45.613,-,16,26,33.56,359562.284
14,2,15.979,-,16,37,32.74,359661.204
14,4,46.544,-,16,48,24.76,359763.224
14,7,17.307,-,16,59,9.51,359868.328
14,9,48.265,-,17,9,46.92,359976.499
14,12,19.416,-,17,20,16.89,360087.719
14,14,50.756,-,17,30,39.34,360201.970
14,17,22.282,-,17,40,54.17,360319.235
14,19,53.992,-,17,51,1.31,360439.493
14,22,25.882,-,18,1,0.67,360562.726
14,24,57.949,-,18,10,52.18,360688.912
14,27,30.190,-,18,20,35.74,360818.031
14,30,2.600,-,18,30,11.29,360950.061
14,32,35.176,-,18,39,38.74,361084.980
14,35,7.915,-,18,48,58.02,361222.767
14,37,40.811,-,18,58,9.06,361363.396
14,40,13.862,-,19,7,11.78,361506.846
14,42,47.062,-,19,16,6.11,361653.092
14,45,20.407,-,19,24,51.99,361802.109
14,47,53.894,-,19,33,29.35,361953.871
14,50,27.516,-,19,41,58.11,362108.354
14,53,1.269,-,19,50,18.23,362265.531
14,55,35.149,-,19,58,29.63,362425.375
14,58,9.150,-,20,6,32.26,362587.859
15,0,43.267,-,20,14,26.05,362752.955
15,3,17.496,-,20,22,10.96,362920.636
15,5,51.829,-,20,29,46.93,363090.873
15,8,26.263,-,20,37,13.90,363263.637
15,11,0.791,-,20,44,31.82,363438.899
15,13,35.408,-,20,51,40.65,363616.628
15,16,10.108,-,20,58,40.34,363796.795
15,18,44.885,-,21,5,30.84,363979.369
15,21,19.733,-,21,12,12.11,364164.319
15,23,54.646,-,21,18,44.11,364351.613
15,26,29.618,-,21,25,6.80,364541.221
15,29,4.642,-,21,31,20.15,364733.109
15,31,39.712,-,21,37,24.12,364927.246
15,34,14.822,-,21,43,18.67,365123.598
15,36,49.966,-,21,49,3.79,365322.133
15,39,25.136,-,21,54,39.42,365522.817
15,42,0.326,-,22,0,5.57,365725.616
15,44,35.530,-,22,5,22.18,365930.497
15,47,10.740,-,22,10,29.25,366137.425
15,49,45.950,-,22,15,26.76,366346.366
15,52,21.153,-,22,20,14.68,366557.284
15,54,56.342,-,22,24,53.00,366770.145
15,57,31.510,-,22,29,21.70,366984.913
16,0,6.651,-,22,33,40.78,367201.554
16,2,41.756,-,22,37,50.22,367420.030
16,5,16.820,-,22,41,50.02,367640.306
16,7,51.835,-,22,45,40.17,367862.347
16,10,26.794,-,22,49,20.66,368086.115
16,13,1.690,-,22,52,51.49,368311.574
16,15,36.516,-,22,56,12.67,368538.687
16,18,11.264,-,22,59,24.19,368767.418
16,20,45.928,-,23,2,26.06,368997.729
16,23,20.501,-,23,5,18.29,369229.584
16,25,54.975,-,23,8,0.88,369462.945
16,28,29.344,-,23,10,33.85,369697.774
16,31,3.600,-,23,12,57.20,369934.034
16,33,37.736,-,23,15,10.95,370171.688
16,36,11.746,-,23,17,15.11,370410.699
16,38,45.623,-,23,19,9.71,370651.027
16,41,19.358,-,23,20,54.76,370892.635
16,43,52.947,-,23,22,30.28,371135.486
16,46,26.381,-,23,23,56.29,371379.542
16,48,59.655,-,23,25,12.83,371624.764
16,51,32.761,-,23,26,19.91,371871.114
16,54,5.692,-,23,27,17.57,372118.556
16,56,38.443,-,23,28,5.84,372367.049
16,59,11.006,-,23,28,44.74,372616.558
17,1,43.375,-,23,29,14.30,372867.042
17,4,15.544,-,23,29,34.58,373118.466
17,6,47.507,-,23,29,45.59,373370.789
17,9,19.257,-,23,29,47.38,373623.976
17,11,50.787,-,23,29,39.99,373877.987
17,14,22.093,-,23,29,23.46,374132.785
17,16,53.168,-,23,28,57.83,374388.332
17,19,24.006,-,23,28,23.14,374644.591
17,21,54.602,-,23,27,39.44,374901.523
17,24,24.949,-,23,26,46.78,375159.092
17,26,55.043,-,23,25,45.20,375417.259
17,29,24.878,-,23,24,34.75,375675.988
17,31,54.448,-,23,23,15.48,375935.241
17,34,23.748,-,23,21,47.44,376194.981
17,36,52.774,-,23,20,10.69,376455.171
17,39,21.519,-,23,18,25.28,376715.774
17,41,49.980,-,23,16,31.27,376976.753
17,44,18.152,-,23,14,28.70,377238.073
17,46,46.029,-,23,12,17.64,377499.695
17,49,13.608,-,23,9,58.14,377761.585
17,51,40.884,-,23,7,30.26,378023.706
17,54,7.853,-,23,4,54.07,378286.022
17,56,34.510,-,23,2,9.61,378548.497
17,59,0.853,-,22,59,16.96,378811.095
18,1,26.876,-,22,56,16.18,379073.782
18,3,52.576,-,22,53,7.32,379336.522
18,6,17.949,-,22,49,50.45,379599.281
18,8,42.993,-,22,46,25.64,379862.022
18,11,7.703,-,22,42,52.95,380124.712
18,13,32.077,-,22,39,12.44,380387.317
18,15,56.111,-,22,35,24.19,380649.802
18,18,19.802,-,22,31,28.25,380912.133
18,20,43.149,-,22,27,24.70,381174.277
18,23,6.147,-,22,23,13.60,381436.200
18,25,28.795,-,22,18,55.01,381697.870
18,27,51.089,-,22,14,29.02,381959.252
18,30,13.029,-,22,9,55.69,382220.315
18,32,34.611,-,22,5,15.08,382481.027
18,34,55.834,-,22,0,27.26,382741.354
18,37,16.695,-,21,55,32.32,383001.265
18,39,37.194,-,21,50,30.30,383260.728
18,41,57.328,-,21,45,21.30,383519.713
18,44,17.096,-,21,40,5.36,383778.188
18,46,36.496,-,21,34,42.58,384036.122
18,48,55.528,-,21,29,13.01,384293.485
18,51,14.190,-,21,23,36.73,384550.247
18,53,32.481,-,21,17,53.81,384806.377
18,55,50.401,-,21,12,4.32,385061.846
18,58,7.948,-,21,6,8.33,385316.626
19,0,25.122,-,21,0,5.91,385570.686
19,2,41.923,-,20,53,57.13,385823.998
19,4,58.350,-,20,47,42.07,386076.534
19,7,14.402,-,20,41,20.79,386328.265
19,9,30.081,-,20,34,53.37,386579.164
19,11,45.385,-,20,28,19.88,386829.204
19,14,0.314,-,20,21,40.38,387078.357
19,16,14.870,-,20,14,54.95,387326.597
19,18,29.051,-,20,8,3.67,387573.896
19,20,42.860,-,20,1,6.59,387820.230
19,22,56.295,-,19,54,3.78,388065.571
19,25,9.358,-,19,46,55.33,388309.895
19,27,22.049,-,19,39,41.30,388553.176
19,29,34.370,-,19,32,21.75,388795.390
19,31,46.320,-,19,24,56.77,389036.511
19,33,57.901,-,19,17,26.40,389276.517
19,36,9.115,-,19,9,50.74,389515.382
19,38,19.962,-,19,2,9.83,389753.084
19,40,30.443,-,18,54,23.76,389989.600
19,42,40.560,-,18,46,32.59,390224.906
19,44,50.314,-,18,38,36.39,390458.979
19,46,59.707,-,18,30,35.21,390691.799
19,49,8.740,-,18,22,29.14,390923.343
19,51,17.416,-,18,14,18.24,391153.589
19,53,25.735,-,18,6,2.57,391382.517
19,55,33.700,-,17,57,42.20,391610.106
19,57,41.312,-,17,49,17.19,391836.335
19,59,48.574,-,17,40,47.61,392061.184
20,1,55.488,-,17,32,13.53,392284.634
20,4,2.054,-,17,23,35.00,392506.665
20,6,8.277,-,17,14,52.09,392727.258
20,8,14.158,-,17,6,4.87,392946.394
20,10,19.699,-,16,57,13.40,393164.056
20,12,24.903,-,16,48,17.74,393380.225
20,14,29.772,-,16,39,17.95,393594.883
20,16,34.308,-,16,30,14.09,393808.013
20,18,38.515,-,16,21,6.23,394019.598
20,20,42.394,-,16,11,54.42,394229.622
20,22,45.949,-,16,2,38.73,394438.068
20,24,49.182,-,15,53,19.22,394644.921
20,26,52.095,-,15,43,55.94,394850.164
20,28,54.692,-,15,34,28.96,395053.783
20,30,56.976,-,15,24,58.33,395255.762
20,32,58.949,-,15,15,24.11,395456.088
20,35,0.614,-,15,5,46.36,395654.745
20,37,1.974,-,14,56,5.14,395851.720
20,39,3.033,-,14,46,20.50,396046.999
20,41,3.792,-,14,36,32.50,396240.570
20,43,4.256,-,14,26,41.19,396432.418
20,45,4.428,-,14,16,46.64,396622.533
20,47,4.310,-,14,6,48.89,396810.901
20,49,3.906,-,13,56,48.00,396997.511
20,51,3.218,-,13,46,44.03,397182.351
20,53,2.251,-,13,36,37.02,397365.410
20,55,1.008,-,13,26,27.04,397546.677
20,56,59.491,-,13,16,14.13,397726.141
20,58,57.705,-,13,5,58.35,397903.793
21,0,55.652,-,12,55,39.75,398079.622
21,2,53.336,-,12,45,18.37,398253.619
21,4,50.760,-,12,34,54.28,398425.774
21,6,47.928,-,12,24,27.53,398596.079
21,8,44.843,-,12,13,58.15,398764.525
21,10,41.509,-,12,3,26.21,398931.104
21,12,37.929,-,11,52,51.76,399095.807
21,14,34.106,-,11,42,14.83,399258.628
21,16,30.045,-,11,31,35.49,399419.558
21,18,25.748,-,11,20,53.77,399578.590
21,20,21.220,-,11,10,9.74,399735.719
21,22,16.464,-,10,59,23.42,399890.937
21,24,11.483,-,10,48,34.89,400044.238
21,26,6.281,-,10,37,44.17,400195.616
21,28,0.862,-,10,26,51.32,400345.067
21,29,55.229,-,10,15,56.38,400492.584
21,31,49.386,-,10,4,59.40,400638.163
21,33,43.337,-,9,54,0.42,400781.799
21,35,37.085,-,9,42,59.49,400923.488
21,37,30.634,-,9,31,56.66,401063.225
21,39,23.987,-,9,20,51.97,401201.007
21,41,17.149,-,9,9,45.46,401336.831
21,43,10.123,-,8,58,37.18,401470.692
21,45,2.912,-,8,47,27.17,401602.589
21,46,55.521,-,8,36,15.48,401732.518
21,48,47.953,-,8,25,2.15,401860.477
21,50,40.211,-,8,13,47.21,401986.465
21,52,32.300,-,8,2,30.73,402110.478
21,54,24.224,-,7,51,12.72,402232.516
21,56,15.985,-,7,39,53.25,402352.578
21,58,7.588,-,7,28,32.35,402470.661
21,59,59.036,-,7,17,10.05,402586.766
22,1,50.334,-,7,5,46.42,402700.892
22,3,41.484,-,6,54,21.47,402813.038
22,5,32.491,-,6,42,55.26,402923.205
22,7,23.358,-,6,31,27.83,403031.392
22,9,14.090,-,6,19,59.22,403137.601
22,11,4.689,-,6,8,29.46,403241.832
22,12,55.159,-,5,56,58.60,403344.085
22,14,45.505,-,5,45,26.68,403444.363
22,16,35.730,-,5,33,53.73,403542.666
22,18,25.837,-,5,22,19.80,403638.996
22,20,15.831,-,5,10,44.93,403733.355
22,22,5.715,-,4,59,9.15,403825.746
22,23,55.493,-,4,47,32.50,403916.170
22,25,45.169,-,4,35,55.03,404004.630
22,27,34.745,-,4,24,16.77,404091.129
22,29,24.227,-,4,12,37.76,404175.669
22,31,13.618,-,4,0,58.04,404258.255
22,33,2.920,-,3,49,17.65,404338.889
22,34,52.139,-,3,37,36.62,404417.575
22,36,41.278,-,3,25,55.00,404494.317
22,38,30.340,-,3,14,12.82,404569.119
22,40,19.329,-,3,2,30.12,404641.986
22,42,8.249,-,2,50,46.94,404712.921
22,43,57.103,-,2,39,3.31,404781.929
22,45,45.896,-,2,27,19.27,404849.015
22,47,34.630,-,2,15,34.87,404914.184
22,49,23.310,-,2,3,50.13,404977.442
22,51,11.939,-,1,52,5.11,405038.793
22,53,0.521,-,1,40,19.82,405098.244
22,54,49.059,-,1,28,34.31,405155.799
22,56,37.557,-,1,16,48.63,405211.465
22,58,26.018,-,1,5,2.80,405265.248
23,0,14.447,-,0,53,16.86,405317.154
23,2,2.846,-,0,41,30.85,405367.190
23,3,51.220,-,0,29,44.81,405415.362
23,5,39.572,-,0,17,58.78,405461.677
23,7,27.905,-,0,6,12.78,405506.141
23,9,16.223,+,0,5,33.13,405548.762
23,11,4.530,+,0,17,18.93,405589.547
23,12,52.829,+,0,29,4.57,405628.503
23,14,41.124,+,0,40,50.02,405665.637
23,16,29.418,+,0,52,35.24,405700.958
23,18,17.715,+,1,4,20.20,405734.473
23,20,6.018,+,1,16,4.85,405766.189
23,21,54.331,+,1,27,49.17,405796.116
23,23,42.657,+,1,39,33.10,405824.260
23,25,31.000,+,1,51,16.62,405850.631
23,27,19.363,+,2,2,59.68,405875.236
23,29,7.750,+,2,14,42.25,405898.085
23,30,56.164,+,2,26,24.30,405919.185
23,32,44.608,+,2,38,5.77,405938.545
23,34,33.087,+,2,49,46.64,405956.175
23,36,21.602,+,3,1,26.87,405972.083
23,38,10.159,+,3,13,6.42,405986.278
23,39,58.760,+,3,24,45.25,405998.770
23,41,47.408,+,3,36,23.32,406009.567
23,43,36.107,+,3,48,0.60,406018.678
23,45,24.860,+,3,59,37.04,406026.115
23,47,13.671,+,4,11,12.61,406031.885
23,49,2.543,+,4,22,47.26,406035.998
23,50,51.478,+,4,34,20.97,406038.465
23,52,40.482,+,4,45,53.69,406039.294
23,54,29.556,+,4,57,25.38,406038.496
23,56,18.704,+,5,8,56.00,406036.081
23,58,7.930,+,5,20,25.51,406032.058
23,59,57.236,+,5,31,53.88,406026.438
0,1,46.625,+,5,43,21.06,406019.231
0,3,36.102,+,5,54,47.02,406010.446
0,5,25.669,+,6,6,11.71,406000.094
0,7,15.329,+,6,17,35.09,405988.186
0,9,5.085,+,6,28,57.13,405974.732
0,10,54.942,+,6,40,17.78,405959.741
0,12,44.900,+,6,51,37.01,405943.225
0,14,34.965,+,7,2,54.77,405925.194
0,16,25.139,+,7,14,11.01,405905.658
0,18,15.424,+,7,25,25.71,405884.629
0,20,5.825,+,7,36,38.82,405862.116
0,21,56.343,+,7,47,50.30,405838.130
0,23,46.983,+,7,59,0.10,405812.682
0,25,37.746,+,8,10,8.18,405785.782
0,27,28.637,+,8,21,14.51,405757.442
0,29,19.657,+,8,32,19.04,405727.672
0,31,10.811,+,8,43,21.73,405696.482
0,33,2.100,+,8,54,22.53,405663.884
0,34,53.528,+,9,5,21.40,405629.888
0,36,45.097,+,9,16,18.30,405594.504
0,38,36.810,+,9,27,13.19,405557.745
0,40,28.671,+,9,38,6.03,405519.620
0,42,20.682,+,9,48,56.76,405480.140
0,44,12.845,+,9,59,45.35,405439.317
0,46,5.164,+,10,10,31.75,405397.160
0,47,57.641,+,10,21,15.92,405353.681
0,49,50.278,+,10,31,57.81,405308.891
0,51,43.079,+,10,42,37.39,405262.799
0,53,36.046,+,10,53,14.59,405215.417
0,55,29.182,+,11,3,49.39,405166.757
0,57,22.489,+,11,14,21.73,405116.827
0,59,15.970,+,11,24,51.57,405065.640
1,1,9.627,+,11,35,18.87,405013.205
1,3,3.463,+,11,45,43.57,404959.533
1,4,57.480,+,11,56,5.63,404904.636
1,6,51.681,+,12,6,25.02,404848.523
1,8,46.067,+,12,16,41.67,404791.206
1,10,40.642,+,12,26,55.54,404732.693
1,12,35.408,+,12,37,6.59,404672.998
1,14,30.367,+,12,47,14.78,404612.128
1,16,25.520,+,12,57,20.04,404550.096
1,18,20.871,+,13,7,22.34,404486.911
1,20,16.422,+,13,17,21.63,404422.583
1,22,12.174,+,13,27,17.86,404357.124
1,24,8.131,+,13,37,10.98,404290.543
1,26,4.292,+,13,47,0.95,404222.850
1,28,0.662,+,13,56,47.71,404154.055
1,29,57.242,+,14,6,31.22,404084.169
1,31,54.033,+,14,16,11.44,404013.201
1,33,51.038,+,14,25,48.30,403941.162
1,35,48.258,+,14,35,21.77,403868.061
1,37,45.696,+,14,44,51.79,403793.908
1,39,43.353,+,14,54,18.31,403718.713
1,41,41.230,+,15,3,41.30,403642.486
1,43,39.330,+,15,13,0.68,403565.236
1,45,37.654,+,15,22,16.43,403486.972
1,47,36.203,+,15,31,28.48,403407.705
1,49,34.979,+,15,40,36.78,403327.443
1,51,33.984,+,15,49,41.30,403246.196
1,53,33.219,+,15,58,41.97,403163.973
1,55,32.686,+,16,7,38.75,403080.784
1,57,32.385,+,16,16,31.58,402996.637
1,59,32.318,+,16,25,20.42,402911.542
2,1,32.486,+,16,34,5.22,402825.507
2,3,32.890,+,16,42,45.92,402738.541
